godina,datum,lokalitet,vrsta_lat,vrsta_hr,brojnost,metoda,opazac,temperatura_C,vlaznost_pct
2023,2023-04-20,Risnjak,Parus major,Velika sjenica,19,IPA,I.H.,17,74
2023,2023-04-20,Risnjak,Dendrocopos major,Veliki djetlić,15,transekt,A.P.,12.1,60
2023,2023-04-20,Risnjak,Picus viridis,Zelena žuna,6,transekt,I.H.,17.2,72
2023,2023-04-20,Risnjak,Aquila chrysaetos,Suri orao,3,IPA,S.B.,19.2,52
2023,2023-04-20,Risnjak,Cyanistes caeruleus,Plavetna sjenica,16,transekt,I.H.,13.4,77
2023,2023-04-20,Risnjak,Turdus merula,Kos,21,točkasta_metoda,A.P.,12.7,64
2023,2023-04-20,Risnjak,Sitta europaea,Brgljez,9,IPA,S.B.,14.9,62
2023,2023-04-21,Risnjak,Sitta europaea,Brgljez,17,točkasta_metoda,D.T.,18.3,69
2023,2023-04-21,Risnjak,Aquila chrysaetos,Suri orao,1,točkasta_metoda,D.T.,13.5,75
2023,2023-04-21,Risnjak,Parus major,Velika sjenica,33,transekt,M.K.,9.8,69
2023,2023-04-21,Risnjak,Phoenicurus ochruros,Crvenrepka,9,transekt,M.K.,14,75
2023,2023-04-21,Risnjak,Cyanistes caeruleus,Plavetna sjenica,23,IPA,M.K.,19,55
2023,2023-04-21,Risnjak,Tetrao urogallus,Tetrijeb,2,IPA,I.H.,18.7,54
2023,2023-04-21,Risnjak,Fringilla coelebs,Zeba,27,IPA,M.K.,20.5,76
2023,2023-04-21,Risnjak,Corvus corax,Gavran,1,točkasta_metoda,I.H.,15.5,72
2023,2023-04-21,Risnjak,Dendrocopos major,Veliki djetlić,11,IPA,A.P.,14,51
2023,2023-04-21,Risnjak,Erithacus rubecula,Crvendać,27,IPA,I.H.,19,54
2023,2023-04-22,Risnjak,Cyanistes caeruleus,Plavetna sjenica,14,IPA,I.H.,17.6,62
2023,2023-04-22,Risnjak,Phoenicurus ochruros,Crvenrepka,12,transekt,I.H.,14,57
2023,2023-04-22,Risnjak,Dendrocopos major,Veliki djetlić,14,točkasta_metoda,D.T.,16.4,51
2023,2023-04-22,Risnjak,Tetrao urogallus,Tetrijeb,1,IPA,A.P.,11,82
2023,2023-04-22,Risnjak,Corvus corax,Gavran,8,IPA,M.K.,18,72
2023,2023-04-22,Risnjak,Turdus merula,Kos,16,IPA,I.H.,18.5,59
2023,2023-04-22,Risnjak,Fringilla coelebs,Zeba,35,točkasta_metoda,I.H.,9.5,62
2023,2023-04-22,Risnjak,Dryocopus martius,Crna žuna,10,točkasta_metoda,S.B.,14.1,73
2023,2023-04-22,Risnjak,Picus viridis,Zelena žuna,7,IPA,M.K.,15.1,76
2023,2023-04-22,Risnjak,Erithacus rubecula,Crvendać,21,transekt,S.B.,17.3,64
2023,2023-04-23,Plitvice,Turdus merula,Kos,27,točkasta_metoda,S.B.,17.5,81
2023,2023-04-23,Plitvice,Fringilla coelebs,Zeba,30,IPA,S.B.,11.2,58
2023,2023-04-23,Plitvice,Tetrao urogallus,Tetrijeb,1,točkasta_metoda,S.B.,16.7,63
2023,2023-04-23,Plitvice,Cyanistes caeruleus,Plavetna sjenica,31,točkasta_metoda,I.H.,19.5,69
2023,2023-04-23,Plitvice,Alcedo atthis,Vodomar,3,IPA,M.K.,15.6,71
2023,2023-04-23,Plitvice,Parus major,Velika sjenica,20,IPA,I.H.,19,59
2023,2023-04-24,Velebit,Phoenicurus ochruros,Crvenrepka,8,točkasta_metoda,M.K.,14,51
2023,2023-04-24,Velebit,Sitta europaea,Brgljez,19,IPA,I.H.,19.2,69
2023,2023-04-24,Velebit,Strix Uralskaensis,Uralska sova,3,IPA,I.H.,9.6,65
2023,2023-04-24,Velebit,Dendrocopos major,Veliki djetlić,12,transekt,D.T.,15.4,71
2023,2023-04-24,Velebit,Turdus merula,Kos,25,IPA,A.P.,16.5,79
2023,2023-04-24,Velebit,Parus major,Velika sjenica,28,točkasta_metoda,I.H.,15.9,59
2023,2023-04-24,Velebit,Fringilla coelebs,Zeba,22,točkasta_metoda,S.B.,15.3,79
2023,2023-04-24,Velebit,Picus viridis,Zelena žuna,5,točkasta_metoda,S.B.,15.9,83
2023,2023-04-24,Velebit,Erithacus rubecula,Crvendać,14,IPA,A.P.,17.9,62
2023,2023-04-24,Velebit,Dryocopus martius,Crna žuna,5,točkasta_metoda,D.T.,18,62
2023,2023-04-28,Risnjak,Fringilla coelebs,Zeba,30,točkasta_metoda,I.H.,17.8,50
2023,2023-04-28,Risnjak,Parus major,Velika sjenica,25,točkasta_metoda,M.K.,18.9,82
2023,2023-04-28,Risnjak,Turdus merula,Kos,21,transekt,A.P.,10.8,57
2023,2023-04-28,Risnjak,Sitta europaea,Brgljez,19,transekt,A.P.,16.4,52
2023,2023-04-28,Risnjak,Corvus corax,Gavran,8,točkasta_metoda,M.K.,18.2,78
2023,2023-04-28,Risnjak,Buteo buteo,Škanjac,5,IPA,D.T.,17,75
2023,2023-04-28,Risnjak,Cyanistes caeruleus,Plavetna sjenica,21,IPA,D.T.,13,70
2023,2023-04-28,Risnjak,Aquila chrysaetos,Suri orao,3,transekt,I.H.,14.9,56
2023,2023-04-28,Risnjak,Tetrao urogallus,Tetrijeb,1,IPA,I.H.,17.9,53
2023,2023-04-28,Risnjak,Dryocopus martius,Crna žuna,3,IPA,D.T.,15.2,65
2023,2023-05-04,Plitvice,Phoenicurus ochruros,Crvenrepka,13,točkasta_metoda,S.B.,15.2,78
2023,2023-05-04,Plitvice,Strix Uralskaensis,Uralska sova,6,točkasta_metoda,I.H.,17.3,81
2023,2023-05-04,Plitvice,Anas platyrhynchos,Divlja patka,44,transekt,M.K.,14.1,66
2023,2023-05-04,Plitvice,Dendrocopos major,Veliki djetlić,11,točkasta_metoda,A.P.,16.1,72
2023,2023-05-04,Plitvice,Aquila chrysaetos,Suri orao,2,transekt,S.B.,12.2,83
2023,2023-05-04,Plitvice,Fringilla coelebs,Zeba,32,točkasta_metoda,S.B.,18.9,57
2023,2023-05-04,Plitvice,Erithacus rubecula,Crvendać,25,transekt,A.P.,20.5,74
2023,2023-05-04,Plitvice,Parus major,Velika sjenica,41,transekt,S.B.,17.6,66
2023,2023-05-04,Plitvice,Sitta europaea,Brgljez,18,transekt,I.H.,20.5,76
2023,2023-05-04,Plitvice,Alcedo atthis,Vodomar,7,točkasta_metoda,I.H.,16.4,77
2023,2023-05-04,Plitvice,Tetrao urogallus,Tetrijeb,4,točkasta_metoda,S.B.,16.5,65
2023,2023-05-04,Plitvice,Turdus merula,Kos,38,transekt,S.B.,17.4,73
2023,2023-05-04,Velebit,Dryocopus martius,Crna žuna,8,IPA,S.B.,19.1,77
2023,2023-05-04,Velebit,Dendrocopos major,Veliki djetlić,27,transekt,A.P.,12.5,62
2023,2023-05-04,Velebit,Fringilla coelebs,Zeba,49,IPA,D.T.,17.5,54
2023,2023-05-04,Velebit,Buteo buteo,Škanjac,10,točkasta_metoda,S.B.,14.2,72
2023,2023-05-04,Velebit,Parus major,Velika sjenica,40,IPA,D.T.,15.1,57
2023,2023-05-04,Velebit,Turdus merula,Kos,33,IPA,I.H.,22.5,74
2023,2023-05-04,Velebit,Sitta europaea,Brgljez,17,točkasta_metoda,M.K.,25.8,70
2023,2023-05-04,Velebit,Strix Uralskaensis,Uralska sova,1,transekt,S.B.,16.7,54
2023,2023-05-04,Velebit,Tetrao urogallus,Tetrijeb,5,točkasta_metoda,S.B.,20.1,73
2023,2023-05-08,Velebit,Erithacus rubecula,Crvendać,26,transekt,D.T.,21.9,64
2023,2023-05-08,Velebit,Parus major,Velika sjenica,40,transekt,M.K.,23.3,54
2023,2023-05-08,Velebit,Cyanistes caeruleus,Plavetna sjenica,32,IPA,D.T.,17.8,65
2023,2023-05-08,Velebit,Corvus corax,Gavran,11,transekt,A.P.,16.7,58
2023,2023-05-08,Velebit,Phoenicurus ochruros,Crvenrepka,8,točkasta_metoda,I.H.,16.2,80
2023,2023-05-08,Velebit,Dryocopus martius,Crna žuna,14,transekt,D.T.,20.7,58
2023,2023-05-08,Velebit,Aquila chrysaetos,Suri orao,2,IPA,S.B.,17.2,64
2023,2023-05-08,Velebit,Buteo buteo,Škanjac,8,IPA,S.B.,,58
2023,2023-05-08,Velebit,Dendrocopos major,Veliki djetlić,16,transekt,D.T.,16.3,58
2023,2023-05-08,Velebit,Strix Uralskaensis,Uralska sova,9,transekt,M.K.,17.3,78
2023,2023-05-08,Velebit,Turdus merula,Kos,39,točkasta_metoda,M.K.,15.8,71
2023,2023-05-08,Velebit,Fringilla coelebs,Zeba,52,IPA,S.B.,20.3,73
2023,2023-05-13,Velebit,Corvus corax,Gavran,14,IPA,M.K.,18.2,53
2023,2023-05-13,Velebit,Buteo buteo,Škanjac,9,točkasta_metoda,M.K.,20.9,83
2023,2023-05-13,Velebit,Fringilla coelebs,Zeba,53,transekt,I.H.,18.8,72
2023,2023-05-13,Velebit,Phoenicurus ochruros,Crvenrepka,19,točkasta_metoda,A.P.,15.8,50
2023,2023-05-13,Velebit,Parus major,Velika sjenica,47,točkasta_metoda,S.B.,16,59
2023,2023-05-13,Velebit,Sitta europaea,Brgljez,18,IPA,I.H.,22.4,52
2023,2023-05-13,Velebit,Strix Uralskaensis,Uralska sova,1,transekt,S.B.,14.6,52
2023,2023-05-13,Velebit,Cyanistes caeruleus,Plavetna sjenica,38,IPA,S.B.,22.6,76
2023,2023-05-13,Velebit,Tetrao urogallus,Tetrijeb,5,točkasta_metoda,A.P.,15.4,82
2023,2023-05-13,Velebit,Turdus merula,Kos,38,transekt,S.B.,18.5,58
2023,2023-05-13,Velebit,Erithacus rubecula,Crvendać,20,točkasta_metoda,D.T.,18.6,50
2023,2023-05-13,Velebit,Aquila chrysaetos,Suri orao,2,transekt,A.P.,12.7,74
2023,2023-05-14,Risnjak,Tetrao urogallus,Tetrijeb,1,IPA,I.H.,15.5,67
2023,2023-05-14,Risnjak,Fringilla coelebs,Zeba,31,točkasta_metoda,M.K.,,73
2023,2023-05-14,Risnjak,Turdus merula,Kos,33,točkasta_metoda,A.P.,13.9,68
2023,2023-05-14,Risnjak,Sitta europaea,Brgljez,24,transekt,I.H.,14.8,74
2023,2023-05-14,Risnjak,Accipiter gentilis,Jastreb kokošar,6,transekt,A.P.,22.1,67
2023,2023-05-14,Risnjak,Cyanistes caeruleus,Plavetna sjenica,31,IPA,A.P.,23.2,70
2023,2023-05-14,Risnjak,Corvus corax,Gavran,8,IPA,I.H.,13.5,67
2023,2023-05-14,Risnjak,Phoenicurus ochruros,Crvenrepka,14,transekt,I.H.,16.8,71
2023,2023-05-14,Risnjak,Buteo buteo,Škanjac,9,IPA,M.K.,18,61
2023,2023-05-19,Velebit,Sitta europaea,Brgljez,28,IPA,I.H.,16.9,60
2023,2023-05-19,Velebit,Accipiter gentilis,Jastreb kokošar,7,transekt,S.B.,18.4,74
2023,2023-05-19,Velebit,Dryocopus martius,Crna žuna,10,točkasta_metoda,I.H.,18.3,59
2023,2023-05-19,Velebit,Parus major,Velika sjenica,49,točkasta_metoda,S.B.,14.5,72
2023,2023-05-19,Velebit,Dendrocopos major,Veliki djetlić,19,točkasta_metoda,D.T.,12.8,66
2023,2023-05-19,Velebit,Phoenicurus ochruros,Crvenrepka,13,IPA,D.T.,17.5,54
2023,2023-05-19,Velebit,Cyanistes caeruleus,Plavetna sjenica,27,točkasta_metoda,D.T.,17.1,60
2023,2023-05-19,Velebit,Buteo buteo,Škanjac,9,IPA,I.H.,18.6,61
2023,2023-05-19,Velebit,Turdus merula,Kos,40,transekt,A.P.,17,58
2023,2023-05-20,Risnjak,Parus major,Velika sjenica,35,točkasta_metoda,S.B.,20.7,67
2023,2023-05-20,Risnjak,Aquila chrysaetos,Suri orao,1,IPA,I.H.,21.3,77
2023,2023-05-20,Risnjak,Phoenicurus ochruros,Crvenrepka,21,točkasta_metoda,M.K.,19.6,68
2023,2023-05-20,Risnjak,Cyanistes caeruleus,Plavetna sjenica,23,točkasta_metoda,D.T.,15.3,51
2023,2023-05-20,Risnjak,Strix Uralskaensis,Uralska sova,4,točkasta_metoda,D.T.,15.8,82
2023,2023-05-20,Risnjak,Fringilla coelebs,Zeba,59,točkasta_metoda,M.K.,18.4,62
2023,2023-05-20,Risnjak,Corvus corax,Gavran,7,transekt,I.H.,19.7,58
2023,2023-05-20,Risnjak,Tetrao urogallus,Tetrijeb,1,transekt,D.T.,17,82
2023,2023-05-20,Risnjak,Dendrocopos major,Veliki djetlić,21,točkasta_metoda,S.B.,21.6,67
2023,2023-05-20,Risnjak,Sitta europaea,Brgljez,24,transekt,S.B.,11.6,59
2023,2023-05-23,Risnjak,Buteo buteo,Škanjac,8,IPA,I.H.,18.4,52
2023,2023-05-23,Risnjak,Turdus merula,Kos,36,točkasta_metoda,D.T.,16,71
2023,2023-05-23,Risnjak,Dendrocopos major,Veliki djetlić,21,točkasta_metoda,D.T.,17.5,77
2023,2023-05-23,Risnjak,Dryocopus martius,Crna žuna,6,transekt,A.P.,15.5,84
2023,2023-05-23,Risnjak,Erithacus rubecula,Crvendać,24,transekt,S.B.,16,58
2023,2023-05-23,Risnjak,Phoenicurus ochruros,Crvenrepka,13,IPA,S.B.,14.7,59
2023,2023-05-23,Risnjak,Sitta europaea,Brgljez,23,IPA,A.P.,16,56
2023,2023-05-23,Risnjak,Fringilla coelebs,Zeba,39,IPA,S.B.,18.2,51
2023,2023-05-23,Risnjak,Picus viridis,Zelena žuna,6,točkasta_metoda,M.K.,16.4,75
2023,2023-05-23,Risnjak,Parus major,Velika sjenica,43,točkasta_metoda,D.T.,22.4,85
2023,2023-05-23,Risnjak,Tetrao urogallus,Tetrijeb,2,IPA,S.B.,20.2,51
2023,2023-05-27,Velebit,Phoenicurus ochruros,Crvenrepka,20,IPA,M.K.,15.5,79
2023,2023-05-27,Velebit,Sitta europaea,Brgljez,15,točkasta_metoda,D.T.,18.1,64
2023,2023-05-27,Velebit,Fringilla coelebs,Zeba,49,IPA,S.B.,17.3,52
2023,2023-05-27,Velebit,Cyanistes caeruleus,Plavetna sjenica,32,IPA,A.P.,18.8,66
2023,2023-05-27,Velebit,Corvus corax,Gavran,8,točkasta_metoda,I.H.,21.1,69
2023,2023-05-27,Velebit,Picus viridis,Zelena žuna,12,IPA,A.P.,15.2,64
2023,2023-05-27,Velebit,Dendrocopos major,Veliki djetlić,11,IPA,M.K.,21,76
2023,2023-05-27,Velebit,Erithacus rubecula,Crvendać,29,točkasta_metoda,A.P.,13.5,78
2023,2023-06-02,Plitvice,Dryocopus martius,Crna žuna,11,IPA,D.T.,21.3,57
2023,2023-06-02,Plitvice,Erithacus rubecula,Crvendać,37,transekt,A.P.,21,82
2023,2023-06-02,Plitvice,Dendrocopos major,Veliki djetlić,20,točkasta_metoda,S.B.,22.4,62
2023,2023-06-02,Plitvice,Fringilla coelebs,Zeba,53,transekt,M.K.,17.1,56
2023,2023-06-02,Plitvice,Parus major,Velika sjenica,41,IPA,I.H.,22.7,53
2023,2023-06-02,Plitvice,Phoenicurus ochruros,Crvenrepka,11,transekt,M.K.,16.9,52
2023,2023-06-02,Plitvice,Buteo buteo,Škanjac,7,transekt,M.K.,22.8,71
2023,2023-06-02,Plitvice,Cyanistes caeruleus,Plavetna sjenica,34,IPA,D.T.,17.2,54
2023,2023-06-02,Plitvice,Tetrao urogallus,Tetrijeb,3,IPA,M.K.,18.3,52
2023,2023-06-02,Plitvice,Anas platyrhynchos,Divlja patka,59,točkasta_metoda,A.P.,10.6,74
2023,2023-06-08,Velebit,Cyanistes caeruleus,Plavetna sjenica,29,točkasta_metoda,M.K.,15.7,84
2023,2023-06-08,Velebit,Strix Uralskaensis,Uralska sova,3,točkasta_metoda,M.K.,18.2,77
2023,2023-06-08,Velebit,Sitta europaea,Brgljez,22,IPA,M.K.,18.4,72
2023,2023-06-08,Velebit,Picus viridis,Zelena žuna,9,transekt,M.K.,17.8,81
2023,2023-06-08,Velebit,Phoenicurus ochruros,Crvenrepka,16,transekt,S.B.,14.4,84
2023,2023-06-08,Velebit,Turdus merula,Kos,42,transekt,I.H.,17.2,80
2023,2023-06-08,Velebit,Dendrocopos major,Veliki djetlić,19,transekt,D.T.,15.1,54
2023,2023-06-08,Velebit,Corvus corax,Gavran,16,transekt,S.B.,18.1,79
2023,2023-06-08,Velebit,Fringilla coelebs,Zeba,45,točkasta_metoda,A.P.,21,62
2023,2023-06-12,Velebit,Cyanistes caeruleus,Plavetna sjenica,24,točkasta_metoda,S.B.,21.2,73
2023,2023-06-12,Velebit,Turdus merula,Kos,17,točkasta_metoda,M.K.,17.9,65
2023,2023-06-12,Velebit,Corvus corax,Gavran,13,točkasta_metoda,D.T.,17.3,74
2023,2023-06-12,Velebit,Parus major,Velika sjenica,43,IPA,M.K.,15.8,63
2023,2023-06-12,Velebit,Fringilla coelebs,Zeba,49,IPA,D.T.,18,58
2023,2023-06-12,Velebit,Tetrao urogallus,Tetrijeb,7,IPA,I.H.,18.5,71
2023,2023-06-12,Velebit,Buteo buteo,Škanjac,14,točkasta_metoda,D.T.,19.2,60
2023,2023-06-12,Velebit,Dryocopus martius,Crna žuna,8,točkasta_metoda,I.H.,13.9,66
2023,2023-06-12,Velebit,Erithacus rubecula,Crvendać,31,točkasta_metoda,A.P.,21.4,60
2023,2023-06-12,Velebit,Sitta europaea,Brgljez,22,transekt,M.K.,17.9,77
2023,2023-06-12,Velebit,Phoenicurus ochruros,Crvenrepka,8,IPA,I.H.,19.9,81
2023,2023-06-12,Velebit,Dendrocopos major,Veliki djetlić,19,točkasta_metoda,S.B.,20.8,68
2023,2023-06-15,Plitvice,Turdus merula,Kos,35,transekt,I.H.,17.9,80
2023,2023-06-15,Plitvice,Aquila chrysaetos,Suri orao,1,točkasta_metoda,S.B.,25.4,55
2023,2023-06-15,Plitvice,Anas platyrhynchos,Divlja patka,51,IPA,M.K.,19,63
2023,2023-06-15,Plitvice,Corvus corax,Gavran,10,točkasta_metoda,D.T.,17,68
2023,2023-06-15,Plitvice,Tetrao urogallus,Tetrijeb,3,IPA,D.T.,19.5,63
2023,2023-06-15,Plitvice,Strix Uralskaensis,Uralska sova,4,točkasta_metoda,I.H.,23.9,82
2023,2023-06-15,Plitvice,Cyanistes caeruleus,Plavetna sjenica,28,IPA,I.H.,16.2,83
2023,2023-06-15,Plitvice,Dendrocopos major,Veliki djetlić,18,transekt,S.B.,19.3,64
2023,2023-06-15,Velebit,Corvus corax,Gavran,5,IPA,A.P.,15,59
2023,2023-06-15,Velebit,Turdus merula,Kos,26,točkasta_metoda,D.T.,20.5,77
2023,2023-06-15,Velebit,Cyanistes caeruleus,Plavetna sjenica,40,točkasta_metoda,A.P.,18.9,85
2023,2023-06-15,Velebit,Erithacus rubecula,Crvendać,16,točkasta_metoda,D.T.,22.4,77
2023,2023-06-15,Velebit,Accipiter gentilis,Jastreb kokošar,9,točkasta_metoda,A.P.,21,77
2023,2023-06-15,Velebit,Parus major,Velika sjenica,39,točkasta_metoda,A.P.,22.9,54
2023,2023-06-15,Velebit,Strix Uralskaensis,Uralska sova,6,transekt,S.B.,14.2,76
2023,2023-06-15,Velebit,Sitta europaea,Brgljez,22,IPA,M.K.,18.2,85
2023,2023-06-15,Velebit,Fringilla coelebs,Zeba,40,IPA,A.P.,11.7,60
2023,2023-06-15,Velebit,Dendrocopos major,Veliki djetlić,14,IPA,D.T.,18.9,64
2023,2023-06-17,Risnjak,Strix Uralskaensis,Uralska sova,5,IPA,M.K.,17.9,58
2023,2023-06-17,Risnjak,Turdus merula,Kos,33,točkasta_metoda,D.T.,23,79
2023,2023-06-17,Risnjak,Sitta europaea,Brgljez,23,transekt,D.T.,11.8,82
2023,2023-06-17,Risnjak,Aquila chrysaetos,Suri orao,1,transekt,A.P.,17.3,65
2023,2023-06-17,Risnjak,Cyanistes caeruleus,Plavetna sjenica,27,transekt,S.B.,22.8,55
2023,2023-06-17,Risnjak,Fringilla coelebs,Zeba,47,IPA,D.T.,10.6,56
2023,2023-06-17,Risnjak,Erithacus rubecula,Crvendać,26,transekt,I.H.,21.7,66
2023,2023-06-17,Risnjak,Phoenicurus ochruros,Crvenrepka,14,točkasta_metoda,S.B.,22.5,72
2023,2023-06-22,Plitvice,Erithacus rubecula,Crvendać,24,transekt,I.H.,17.8,61
2023,2023-06-22,Plitvice,Turdus merula,Kos,36,IPA,I.H.,18.1,78
2023,2023-06-22,Plitvice,Phoenicurus ochruros,Crvenrepka,16,IPA,A.P.,16.8,65
2023,2023-06-22,Plitvice,Buteo buteo,Škanjac,18,transekt,A.P.,11.5,50
2023,2023-06-22,Plitvice,Parus major,Velika sjenica,46,točkasta_metoda,D.T.,26.4,60
2023,2023-06-22,Plitvice,Picus viridis,Zelena žuna,9,točkasta_metoda,M.K.,18.7,57
2023,2023-06-22,Plitvice,Accipiter gentilis,Jastreb kokošar,7,transekt,M.K.,19.1,73
2023,2023-06-22,Plitvice,Corvus corax,Gavran,9,IPA,A.P.,18.4,77
2023,2023-06-27,Plitvice,Tetrao urogallus,Tetrijeb,2,IPA,A.P.,24.5,57
2023,2023-06-27,Plitvice,Accipiter gentilis,Jastreb kokošar,9,IPA,S.B.,21.7,81
2023,2023-06-27,Plitvice,Corvus corax,Gavran,3,transekt,I.H.,20.2,73
2023,2023-06-27,Plitvice,Cyanistes caeruleus,Plavetna sjenica,30,IPA,S.B.,21.4,67
2023,2023-06-27,Plitvice,Phoenicurus ochruros,Crvenrepka,20,IPA,S.B.,19.6,59
2023,2023-06-27,Plitvice,Turdus merula,Kos,35,točkasta_metoda,M.K.,20.3,55
2023,2023-06-27,Plitvice,Parus major,Velika sjenica,44,transekt,D.T.,21.6,74
2023,2023-06-27,Plitvice,Erithacus rubecula,Crvendać,24,transekt,M.K.,20,74
2023,2023-06-27,Plitvice,Dendrocopos major,Veliki djetlić,28,transekt,S.B.,20.5,64
2023,2023-06-28,Risnjak,Cyanistes caeruleus,Plavetna sjenica,23,točkasta_metoda,D.T.,17.4,61
2023,2023-06-28,Risnjak,Fringilla coelebs,Zeba,40,transekt,D.T.,16.3,78
2023,2023-06-28,Risnjak,Dryocopus martius,Crna žuna,3,transekt,D.T.,21.6,77
2023,2023-06-28,Risnjak,Strix Uralskaensis,Uralska sova,6,transekt,S.B.,19.4,84
2023,2023-06-28,Risnjak,Turdus merula,Kos,33,transekt,I.H.,24.4,78
2023,2023-06-28,Risnjak,Parus major,Velika sjenica,37,IPA,A.P.,20.2,68
2023,2023-06-28,Risnjak,Aquila chrysaetos,Suri orao,5,IPA,M.K.,23.3,62
2023,2023-06-28,Risnjak,Dendrocopos major,Veliki djetlić,26,točkasta_metoda,A.P.,20.3,69
2023,2023-06-28,Risnjak,Picus viridis,Zelena žuna,5,transekt,D.T.,15.6,84
2023,2023-06-28,Risnjak,Phoenicurus ochruros,Crvenrepka,10,IPA,S.B.,16.3,84
2023,2023-06-28,Risnjak,Accipiter gentilis,Jastreb kokošar,5,točkasta_metoda,A.P.,21,50
2023,2023-07-04,Plitvice,Anas platyrhynchos,Divlja patka,35,transekt,M.K.,21.1,60
2023,2023-07-04,Plitvice,Phoenicurus ochruros,Crvenrepka,10,transekt,S.B.,25.7,82
2023,2023-07-04,Plitvice,Buteo buteo,Škanjac,7,IPA,S.B.,22.5,51
2023,2023-07-04,Plitvice,Sitta europaea,Brgljez,7,točkasta_metoda,I.H.,23.8,83
2023,2023-07-04,Plitvice,Turdus merula,Kos,18,transekt,M.K.,15.4,76
2023,2023-07-04,Plitvice,Dryocopus martius,Crna žuna,5,točkasta_metoda,A.P.,20.9,69
2023,2023-07-04,Plitvice,Parus major,Velika sjenica,26,transekt,M.K.,14.2,61
2023,2023-07-06,Plitvice,Turdus merula,Kos,22,IPA,I.H.,18.2,82
2023,2023-07-06,Plitvice,Cyanistes caeruleus,Plavetna sjenica,20,točkasta_metoda,D.T.,25.1,73
2023,2023-07-06,Plitvice,Parus major,Velika sjenica,16,točkasta_metoda,S.B.,14.6,75
2023,2023-07-06,Plitvice,Dryocopus martius,Crna žuna,8,IPA,S.B.,19.6,78
2023,2023-07-06,Plitvice,Picus viridis,Zelena žuna,4,IPA,S.B.,26.1,81
2023,2023-07-16,Plitvice,Anas platyrhynchos,Divlja patka,36,točkasta_metoda,M.K.,15.2,66
2023,2023-07-16,Plitvice,Turdus merula,Kos,19,točkasta_metoda,M.K.,22.5,56
2023,2023-07-16,Plitvice,Fringilla coelebs,Zeba,28,IPA,D.T.,26.1,74
2023,2023-07-16,Plitvice,Sitta europaea,Brgljez,22,točkasta_metoda,M.K.,19.4,62
2023,2023-07-16,Plitvice,Dendrocopos major,Veliki djetlić,11,točkasta_metoda,D.T.,26.6,79
2023,2023-07-16,Plitvice,Cyanistes caeruleus,Plavetna sjenica,16,točkasta_metoda,A.P.,17,61
2023,2023-07-16,Plitvice,Erithacus rubecula,Crvendać,15,IPA,I.H.,22.9,52
2023,2023-07-17,Plitvice,Dendrocopos major,Veliki djetlić,15,transekt,A.P.,20.6,51
2023,2023-07-17,Plitvice,Sitta europaea,Brgljez,17,IPA,M.K.,20.9,73
2023,2023-07-17,Plitvice,Accipiter gentilis,Jastreb kokošar,3,IPA,I.H.,24.2,55
2023,2023-07-17,Plitvice,Picus viridis,Zelena žuna,3,transekt,S.B.,25.4,67
2023,2023-07-17,Plitvice,Phoenicurus ochruros,Crvenrepka,8,IPA,S.B.,21.8,73
2023,2023-07-17,Plitvice,Anas platyrhynchos,Divlja patka,27,IPA,M.K.,18.3,73
2023,2023-07-19,Velebit,Corvus corax,Gavran,10,transekt,M.K.,19.8,61
2023,2023-07-19,Velebit,Cyanistes caeruleus,Plavetna sjenica,23,transekt,M.K.,16.6,50
2023,2023-07-19,Velebit,Tetrao urogallus,Tetrijeb,4,točkasta_metoda,M.K.,19.5,71
2023,2023-07-19,Velebit,Fringilla coelebs,Zeba,28,IPA,A.P.,19.5,82
2023,2023-07-19,Velebit,Turdus merula,Kos,20,točkasta_metoda,A.P.,21.2,84
2023,2023-07-19,Velebit,Accipiter gentilis,Jastreb kokošar,6,IPA,I.H.,24.9,55
2023,2023-07-19,Velebit,Parus major,Velika sjenica,31,transekt,M.K.,20.5,62
2023,2023-07-19,Velebit,Picus viridis,Zelena žuna,4,transekt,A.P.,23.3,59
2023,2023-07-20,Plitvice,Cyanistes caeruleus,Plavetna sjenica,21,točkasta_metoda,S.B.,21.4,59
2023,2023-07-20,Plitvice,Sitta europaea,Brgljez,16,točkasta_metoda,M.K.,20.9,71
2023,2023-07-20,Plitvice,Accipiter gentilis,Jastreb kokošar,2,točkasta_metoda,M.K.,29.9,81
2023,2023-07-20,Plitvice,Fringilla coelebs,Zeba,33,IPA,A.P.,23.8,58
2023,2023-07-20,Plitvice,Anas platyrhynchos,Divlja patka,36,točkasta_metoda,S.B.,16.6,77
2023,2023-07-21,Velebit,Parus major,Velika sjenica,20,točkasta_metoda,A.P.,21.7,62
2023,2023-07-21,Velebit,Sitta europaea,Brgljez,12,točkasta_metoda,A.P.,20.1,63
2023,2023-07-21,Velebit,Dendrocopos major,Veliki djetlić,12,IPA,A.P.,18.8,76
2023,2023-07-21,Velebit,Phoenicurus ochruros,Crvenrepka,11,transekt,D.T.,21.7,73
2023,2023-07-21,Velebit,Dryocopus martius,Crna žuna,4,točkasta_metoda,S.B.,21,76
2023,2023-07-21,Velebit,Cyanistes caeruleus,Plavetna sjenica,19,IPA,S.B.,19.7,84
2023,2023-07-21,Velebit,Turdus merula,Kos,20,transekt,A.P.,21.6,54
2023,2023-07-21,Velebit,Erithacus rubecula,Crvendać,17,točkasta_metoda,S.B.,21,65
2023,2023-07-25,Plitvice,Sitta europaea,Brgljez,21,točkasta_metoda,S.B.,19.6,60
